course_name,street_address,city,state,zip_code,course_type,holes,phone,longitude,latitude,census_name,raw_acres,dist_meters,final_acres,census_acres
TimberStone Golf Course,One TimberStone Drive,Iron Mountain,MI,49801,Public,18 Holes,(906) 776-0111,-88.058479,45.83519,Pine Grove Country Club,74.58737899,2682.883925,0.662954032,NA
Iron River Country Club,110 Hiawatha Rd,Iron River,MI,49935-8718,Public,9 Holes,(906) 265-3161,-88.644187,46.072566,Pine Grove Country Club,74.58737899,50574.05609,12.49710213,NA
Gogebic Country Club,200 Country Club Rd,Ironwood,MI,49938-3407,Public,18 Holes,(906) 932-2515,-90.12453,46.471592,Pine Grove Country Club,74.58737899,172002.2932,42.50262666,NA
Gratiot Country Club,1508 N State Rd,Ithaca,MI,48847-9744,Public,18 Holes,(989) 875-4612,-84.607299,43.313072,Golf Crs,84.72136404,68696.71034,16.97530061,NA
North Star Golf Course,4550 S Bagley Rd,Ithaca,MI,48847-9568,Public,18 Holes,(989) 875-3841,-84.563514,43.225649,Golf Crs,84.72136404,61690.4848,15.24402725,NA
Cascade Golf Course,1992 Warren Ave,Jackson,MI,49203-3735,Municipal,27 Holes,(517) 788-4323,-84.445796,42.225529,Bay View Shores Golf Course,47.17263594,17402.04423,4.30013214,NA
Ella Sharp Park Golf Course,2800 4th St,Jackson,MI,49203-5000,Municipal,18 Holes,(517) 788-4066,-84.418327,42.217344,Bay View Shores Golf Course,47.17263594,15335.63702,3.789512586,NA
Country Club of Jackson,3135 Horton Rd,Jackson,MI,49203-5547,Private,27 Holes,(517) 782-5347,-84.453131,42.190099,Bay View Shores Golf Course,47.17263594,14967.53725,3.698553292,NA
Arbor Hills Country Club,1426 Arbor Hills Rd,Jackson,MI,49201-8944,Public,18 Holes,(517) 750-2290,-84.482801,42.23247,Bay View Shores Golf Course,47.17263594,19986.21834,4.938694482,NA
Hickory Hills Golf Club,2540 Par View Dr,Jackson,MI,49201-9303,Public,36 Holes,(517) 750-3636,-84.475483,42.222426,Bay View Shores Golf Course,47.17263594,18765.82554,4.637129319,NA
Sparrow Hawk Golf Course,2618 Seymour Rd,Jackson,MI,49201-8836,Public,18 Holes,(517) 787-1366,-84.371731,42.279343,Bay View Shores Golf Course,47.17263594,20204.52655,4.992639533,NA
Pine Hollow Golf Club,5400 Trailer Park Dr,Jackson,MI,49201-8839,Public,18 Holes,(517) 764-4200,-84.316731,42.277902,Bay View Shores Golf Course,47.17263594,19501.77238,4.818985465,NA
Gauss's Green Valley Golf Course,5751 Brooklyn Rd,Jackson,MI,49201-8572,Public,18 Holes,(517) 764-0270,-84.314384,42.190279,Bay View Shores Golf Course,47.17263594,9758.194532,2.41129866,NA
Lakeland Hills Golf Course,5119 Page Ave,Jackson,MI,49201-9162,Public,18 Holes,(517) 764-5292,-84.294274,42.232875,Bay View Shores Golf Course,47.17263594,14536.73236,3.592099251,NA
Grande Golf Club,1579 Floyd Ave,Jackson,MI,49201-8035,Public,18 Holes,(866) 472-6333,-84.378368,42.18945,Bay View Shores Golf Course,47.17263594,10977.21549,2.712524833,NA
Wallinwood Springs,8152 Weatherwax Dr,Jenison,MI,49428-8300,Public,18 Holes,(616) 457-9920,-85.797719,42.917663,Holland Country Club,71.98076195,24338.89288,6.014262126,NA
Lake LeAnn Golf Course,10339 Fairway Dr,Jerome,MI,10339,Public,9 Holes,(517) 688-3445,-84.429023,42.049065,Bay View Shores Golf Course,47.17263594,10782.6491,2.664446505,NA
Mill Race Golf Club,200 Adrian Rd,Jonesville,MI,49250-1202,Public,18 Holes,(517) 849-9439,-84.659592,41.978141,Jenkins Golf Course,15.30015694,12081.04947,2.985287729,NA
Milham Park,4200 Lovers Ln,Kalamazoo,MI,49001-5301,Municipal,18 Holes,(269) 344-7639,-85.574149,42.249792,Milham Park Golf Course,131.0164379,43.04226572,131.0164379,NA
Kalamazoo Country Club,1609 Whites Rd,Kalamazoo,MI,49008-2869,Private,27 Holes,(269) 344-0752,-85.606804,42.260395,Kalamazoo Country Club,147.6464515,0,147.6464515,NA
Grand Prairie Golf Course,3620 Grand Prairie Rd,Kalamazoo,MI,49006-1464,Municipal,18 Holes,(269) 388-4447,-85.635391,42.310775,Kalamazoo Country Club,147.6464515,5995.667284,1.481559364,NA
Red Arrow Golf Course,1041 King Hwy,Kalamazoo,MI,49001-2522,Municipal,9 Holes,(269) 345-8329,-85.56851,42.291404,Milham Park Golf Course,131.0164379,4393.914457,1.085758232,NA
Eastern Hills Golf Club,6075 E G Ave,Kalamazoo,MI,49004-9558,Municipal,36 Holes,(269) 385-8175,-85.511636,42.332828,Milham Park Golf Course,131.0164379,10025.87856,2.477444721,NA
Ridgeview Golf Course,10360 W Main St,Kalamazoo,MI,10360,Public,18 Holes,(269) 375-8821,-85.752462,42.295362,Kalamazoo Country Club,147.6464515,12132.74647,2.998062316,NA
Thornapple Creek Golf Club,6415 W F Ave,Kalamazoo,MI,49009-8893,Public,18 Holes,(269) 344-0040,-85.67521,42.346635,Kalamazoo Country Club,147.6464515,11015.38926,2.721957763,NA
The Prairies,5303 W Main St,Kalamazoo,MI,49009-1007,Public,18 Holes,(269) 343-3906,-85.654296,42.296028,Kalamazoo Country Club,147.6464515,5402.449619,1.334972313,NA
Crestview Golf Club Inc,900 W D Ave,Kalamazoo,MI,49009-6395,Public,18 Holes,(269) 349-1111,-85.600932,42.376674,Kalamazoo Country Club,147.6464515,12925.03182,3.193839988,NA
Twin Birch Golf Club,1030 County Road 612 NE,Kalkaska,MI,49646-9509,Public,18 Holes,(231) 258-9691,-85.153618,44.742921,White Deer Golf Course,138.2390422,62684.48931,15.48965073,NA
Grand View Golf Club,3003 Hagni Rd NE,Kalkaska,MI,49646-9787,Public,18 Holes,(231) 258-3244,-85.072553,44.757573,White Deer Golf Course,138.2390422,60365.56925,14.91663399,NA
Timber Wolf Golf Club,5646 M 72 SE,Kalkaska,MI,49646-9144,Public,18 Holes,(231) 258-5685,-85.06044,44.713434,White Deer Golf Course,138.2390422,55721.27464,13.76900557,NA
Spring Valley Golf Club,2635 E Beaver Rd,Kawkawlin,MI,48631-9402,Public,9 Holes,(989) 686-0330,-83.945775,43.667732,Bird Creek Golf Course,176.5456356,84990.93589,21.00168521,NA
The Falls At Barber Creek,16030 Barber Creek Ave,Kent City,MI,16030,Public,9 Holes,(866) 930-7344,-85.721834,43.257403,Muskegon Country Club,164.849071,47770.51069,11.80433204,NA
A Ga Ming Golf Resort,McLachlan Road,Kewadin,MI,49648,Public,36 Holes,(800) 678-0122,-85.344776,45.01932,Petoskey-Bay View Country Club,144.6203334,51940.56622,12.83477362,NA
Fore Lakes Golf Club,5810 Flinchbaugh Rd,Kimball,MI,48074-1305,Public,18 Holes,(888) 565-3673,-82.551371,42.978129,Oak Ridge Golf Course,370.3295649,31282.08417,7.729959408,NA
The Oaks At Kincheloe,50 Woodside Dr,Kincheloe,MI,49788-1300,Municipal,18 Holes,(906) 495-5706,-84.45389,46.274786,Wild Bluff Golf Course,204.06475,19034.64036,4.703554806,NA
The Kingsley Club,5511 Mayfield Trl,Kingsley,MI,49649-8701,Private,18 Holes,(231) 263-3000,-85.565925,44.60609,Manistee Golf and Country Club,126.7390672,73497.44689,18.16158661,NA
Pine Hills Golf Course,6603 Woodbury Rd,Laingsburg,MI,48848-9650,Public,18 Holes,(517) 651-9700,-84.340513,42.892304,Golf Crs,84.72136404,52250.55602,12.91137365,NA
Mistwood Golf Course,7568 Ole White Dr,Lake Ann,MI,49650-9617,Public,63 Holes,(231) 275-5500,-85.877143,44.739341,Manistee Golf and Country Club,126.7390672,66263.19744,16.3739674,NA
Missaukee Golf Course,5300 S Morey Rd,Lake City,MI,49651-8003,Public,18 Holes,(231) 825-2756,-85.215323,44.261299,White Deer Golf Course,138.2390422,43398.76799,10.72405256,NA
Stoney Creek Golf Course,4664 S Morey Rd,Lake City,MI,49651-8004,Public,18 Holes,(231) 839-7777,-85.215284,44.270113,White Deer Golf Course,138.2390422,43320.59347,10.70473525,NA
The Pines Golf Course at Lake Isabella,1022 Clubhouse Dr,Lake Isabella,MI,48893-9339,Public,18 Holes,(800) 741-3435,-84.992477,43.643718,White Deer Golf Course,138.2390422,76570.22424,18.92088526,NA
Paint Creek Country Club,2375 Stanton Rd,Lake Orion,MI,48362-1132,Semi Private,18 Holes,(248) 693-9292,-83.294619,42.79633,Bruce Hills Golf Club,80.86441916,19819.84082,4.897581765,NA
Indianwood Golf & Country Club,1081 Indianwood Rd,Lake Orion,MI,48362-1327,Semi Private,36 Holes,(248) 693-8049,-83.267502,42.788571,Bruce Hills Golf Club,80.86441916,17795.59159,4.397379659,NA
Bald Mountain Golf Course,3350 Kern Rd,Lake Orion,MI,48360-2357,Public,36 Holes,(248) 373-1110,-83.215211,42.735346,Pine Trace Golf Course,217.1031903,12004.45036,2.966359707,NA
Chikaming Country Club,15029 Lakeside Rd,Lakeside,MI,15029,Semi Private,18 Holes,(269) 469-5484,-86.667891,41.84735,Point O Woods Golf Club,162.7056692,40532.7372,10.01584202,NA
Maple Grove Golf Course,6360 Secor Rd,Lambertville,MI,48144-9411,Public,27 Holes,(734) 854-6777,-83.624501,41.730365,Lakes of Taylor Golf Course,206.0757513,59485.53876,14.69917406,NA
L Anse Golf Club,Golf Course Rd,Lanse,MI,49946,Public,9 Holes,(906) 524-6600,-88.428824,46.722535,Pine Grove Country Club,74.58737899,103258.6368,25.51572546,NA
Waverly Hills Golf Course,3619 W Saginaw St,Lansing,MI,48917-2208,Municipal,9 Holes,(517) 323-1986,-84.599849,42.740887,Golf Crs,84.72136404,28631.20528,7.074913981,NA
Groesbeck Municipal Golf Course,1600 Ormond St,Lansing,MI,48906-4966,Municipal,18 Holes,(517) 483-4333,-84.527882,42.747766,Golf Crs,84.72136404,34500.99047,8.525367251,NA
Red Cedar Municipal Golf Course,203 S Clippert St,Lansing,MI,48912-4636,Municipal,9 Holes,(517) 351-3254,-84.508248,42.73217,Golf Crs,84.72136404,36128.65599,8.927571538,NA
Country Club of Lansing,2200 Moores River Dr,Lansing,MI,48911-1046,Private,18 Holes,(517) 318-5219,-84.581472,42.720457,Golf Crs,84.72136404,30225.29106,7.468820548,NA
Royal Scot Golf Course,4722 W Grand River Ave,Lansing,MI,48906-9129,Public,27 Holes,(517) 321-6220,-84.614533,42.774294,Golf Crs,84.72136404,27569.52241,6.812566834,NA
Chisholm Hills Golf Club,2395 S Washington Ave,Lansing,MI,48910-2866,Public,18 Holes,(517) 694-0169,-84.555606,42.707883,Golf Crs,84.72136404,32465.05609,8.022277686,NA
Forest Akers Golf Course MSU,3535 Forest Rd,Lansing,MI,48910-3734,Public,54 Holes,(517) 353-2041,-84.50067,42.704706,Golf Crs,84.72136404,36964.87654,9.134205819,NA
Lapeer Country Club,3786 Hunt Rd,Lapeer,MI,48446-2941,Public,18 Holes,(810) 664-2442,-83.372801,43.024926,Bruce Hills Golf Club,80.86441916,33818.01815,8.356601375,NA
Rolling Hills Golf Club,3274 Davison Rd,Lapeer,MI,48446-2979,Public,18 Holes,(810) 664-2281,-83.353526,43.046949,Bruce Hills Golf Club,80.86441916,34307.45236,8.477543014,NA
Lawton Golf Club,1020 N Main St,Lawton,MI,49065-7462,Public,9 Holes,(269) 624-2051,-85.851423,42.177972,Kalamazoo Country Club,147.6464515,21322.97077,5.269012691,NA
Leland Country Club,184 North Fifth Street,Leland,MI,49654,Semi Private,18 Holes,(231) 256-9721,-85.753939,45.022975,Petoskey-Bay View Country Club,144.6203334,76182.32287,18.82503289,NA
Richmond Forest,33300 32 Mile Rd,Lenox,MI,33300,Public,18 Holes,(586) 727-4742,-82.78129,42.808457,Oak Ridge Golf Course,370.3295649,8422.926145,2.081347165,NA
The Rose Golf Course,16264 18 Mile Rd,Leroy,MI,16264,Public,18 Holes,(888) 767-3465,-85.407991,44.073597,White Deer Golf Course,138.2390422,63600.35448,15.71596559,NA
Garland Resort,4700 N Red Oak Rd,Lewiston,MI,49756-7560,Public,72 Holes,(877) 442-7526,-84.313224,44.817246,Fairview Hills Golf Course,114.3164501,18438.61588,4.556274176,NA
Lakeview Hills Country Club & Resort,6560 Peck Rd,Lexington,MI,48450-8799,Public,36 Holes,(888) 355-4004,-82.554964,43.267217,Oak Ridge Golf Course,370.3295649,61135.08378,15.10678488,NA
Lost Lake Woods Club,4243 N Lost Lake Trl,Lincoln,MI,48742-9413,Private,18 Holes,(989) 736-8412,-83.437749,44.789814,Fairview Hills Golf Course,114.3164501,53697.95696,13.26903365,NA
Spring Meadows Country Club,1129 Ripley Rd,Linden,MI,48451-9416,Private,18 Holes,(810) 735-7836,-83.767981,42.827462,Pine Trace Golf Course,217.1031903,51516.70802,12.73003613,NA
Maple Leaf Golf Course Inc,158 N Mackinaw Rd,Linwood,MI,48634-9444,Public,27 Holes,(989) 697-3531,-83.987936,43.743893,White Deer Golf Course,138.2390422,81152.00419,20.053066,NA
Jenkins Golf Course,101 Homer Road,Litchfield,MI,49252,Public,9 Holes,(517) 542-3121,-84.709459,42.02858,Jenkins Golf Course,15.30015694,5440.105574,1.344277288,NA
Whispering Willows Golf Course,20500 Newburgh Rd,Livonia,MI,20500,Municipal,18 Holes,(248) 476-4493,-83.414359,42.437809,Taylor Meadows Golf Course,84.9946268,22254.96301,5.499312635,NA
Fox Creek Golf Course,36000 7 Mile Rd,Livonia,MI,36000,Municipal,18 Holes,(248) 471-3400,-83.39899,42.425693,Taylor Meadows Golf Course,84.9946268,20480.21781,5.060764222,NA
Idyl Wyld Country Club,35780 Five Mile Rd,Livonia,MI,35780,Municipal,18 Holes,(734) 464-6325,-83.397089,42.396916,Taylor Meadows Golf Course,84.9946268,17593.93269,4.347548737,NA
Arrowhead Golf Course,2170 Alden Nash Ave NE,Lowell,MI,49331-9759,Public,18 Holes,(616) 897-7264,-85.371438,43.004436,Hastings County Club Golf Course,154.1247975,37815.80421,9.3444743,NA
Deer Run Golf Club,13955 Cascade Rd SE,Lowell,MI,13955,Public,18 Holes,(616) 897-8481,-85.321627,42.88604,Hastings County Club Golf Course,154.1247975,24287.87831,6.001656169,NA
Epworth Heights Golf Course,1161 N Lakeshore Dr,Ludington,MI,49431-1026,Private,9 Holes,(231) 843-8011,-86.459643,43.972631,Manistee Golf and Country Club,126.7390672,30551.11923,7.549334316,NA
Lincoln Hills Golf Club,1527 N Lakeshore Dr,Ludington,MI,49431-9403,Public,18 Holes,(231) 843-4666,-86.459589,43.983785,Manistee Golf and Country Club,126.7390672,29364.37507,7.256083901,NA
Lakeside Links,5369 W Chauvez Rd,Ludington,MI,49431-9758,Public,36 Holes,(231) 843-3660,-86.412842,43.906119,Manistee Golf and Country Club,126.7390672,36996.34204,9.1419811,NA
Hemlock Golf Club,5105 W Decker Rd,Ludington,MI,49431-9452,Public,18 Holes,(888) 490-3673,-86.411204,43.992377,Manistee Golf and Country Club,126.7390672,27503.27766,6.796197427,NA
Castle Creek Golf Club,5191 Lum Rd,Lum,MI,48412-9211,Public,27 Holes,(810) 724-0851,-83.145106,43.099627,Bruce Hills Golf Club,80.86441916,30927.29005,7.642288007,NA
Green Briar Golf Course,3379 Sage Lake Rd,Lupton,MI,48635-8720,Public,18 Holes,(800) 500-6020,-83.990008,44.363813,Fairview Hills Golf Course,114.3164501,40515.31635,10.01153725,NA
Wawashkamo Country Club,British Landing Road,Mackinac Island,MI,49757,Public,9 Holes,(906) 847-3871,-84.644302,45.877421,Petoskey-Bay View Country Club,144.6203334,58294.30766,14.40481489,NA
The Jewel Golf Course,One Grand Avenue,Mackinac Island,MI,49757,Public,18 Holes,(906) 847-3331,-84.636549,45.8548,Petoskey-Bay View Country Club,144.6203334,56194.96651,13.8860572,NA
Burning Tree Golf & Country Club,22871 21 Mile Rd,Macomb,MI,22871,Semi Private,18 Holes,(586) 468-1486,-82.88069,42.644298,Burning Tree Golf and Country Club,118.4185233,33.03557255,118.4185233,NA
Hickory Hollow Golf Course,49001 North Ave,Macomb,MI,49001,Public,18 Holes,(586) 949-9033,-82.877351,42.660076,Hickory Hollow Golf Course,124.298778,0,124.298778,NA
Bello Woods Golf Club,23650 23 Mile Rd,Macomb,MI,23650,Public,45 Holes,(586) 949-1200,-82.872812,42.673544,Bellow Woods Golf Course,130.0405979,0,130.0405979,NA
Sycamore Hills Golf Club,48787 North Ave,Macomb,MI,48787,Public,54 Holes,(586) 598-9500,-82.877318,42.656214,Sycamore Hills Golf Course,189.1607467,0,189.1607467,NA
Cracklewood Golf Club,18215 24 Mile Rd,Macomb,MI,18215,Public,18 Holes,(586) 781-0808,-82.941745,42.686745,Hickory Hollow Golf Course,124.298778,4934.364229,1.219306073,NA
Red Oaks Golf Course,29600 John R Rd,Madison Heights,MI,29600,Municipal,18 Holes,(877) 733-4295,-83.105795,42.50961,Maple Lane Golf Club,242.0787561,7970.290411,1.969498612,NA
Lakes of the North Deer Run Golf Course,8151 Pineview Drive,Mancelona,MI,49659,Public,18 Holes,(231) 585-6000,-84.867986,44.914319,Petoskey-Bay View Country Club,144.6203334,51988.00554,12.84649611,NA
Manistee Golf & Country Club,500 Cherry St,Manistee,MI,49660-2808,Private,18 Holes,(231) 723-2509,-86.33934,44.242001,Manistee Golf and Country Club,126.7390672,0,126.7390672,NA
Manistee National Golf & Resort,4797 US 31 S,Manistee,MI,49660-9545,Public,36 Holes,(231) 398-0123,-86.304999,44.21275,Manistee Golf and Country Club,126.7390672,3747.122385,0.925932677,NA
Fox Hills Golf Course,485 Fox Farm Road,Manistee,MI,49660,Public,9 Holes,(231) 723-3809,-86.293392,44.190121,Manistee Golf and Country Club,126.7390672,6255.453146,1.54575375,NA
Indian Lake Golf & Country Club,1305 N Birch St,Manistique,MI,49854,Public,18 Holes,(906) 341-5600,-86.292716,45.996776,Petoskey-Bay View Country Club,144.6203334,126089.1184,31.1572516,NA
Devils Lake Golf Course,14600 US Highway 223,Manitou Beach,MI,14600,Public,18 Holes,(517) 547-3653,-84.280687,42.004191,Bay View Shores Golf Course,47.17263594,10699.7452,2.643960539,NA
Emerald Vale Golf Club,6867 E M 42,Manton,MI,49663-8555,Public,18 Holes,(800) 890-3407,-85.441706,44.410832,White Deer Golf Course,138.2390422,62528.43321,15.45108849,NA
North Forty Golf Club,94777 M 40,Marcellus,MI,94777,Public,18 Holes,(269) 919-9003,-85.826163,42.073303,Kalamazoo Country Club,147.6464515,26687.68736,6.594660985,NA
Marlette Golf Club,2701 Golf Course Dr,Marlette,MI,48453-1145,Public,9 Holes,(989) 635-3009,-83.080196,43.333725,Bruce Hills Golf Club,80.86441916,56105.72291,13.86400466,NA
Western Greens Golf Course,2475 Johnson St,Marne,MI,49435-9728,Public,18 Holes,(616) 677-3677,-85.848538,43.016411,Holland Country Club,71.98076195,29077.21806,7.185125969,NA
Sand Creek Golf Course & Driving Range,1831 Johnson St,Marne,MI,49435-8704,Public,18 Holes,(616) 677-3379,-85.831966,43.016422,Holland Country Club,71.98076195,29860.37062,7.378646882,NA
Marquette Golf Club,1075 Grove St,Marquette,MI,49855-9443,Public,36 Holes,(866) 678-7171,-87.427089,46.536134,Pine Grove Country Club,74.58737899,94273.24353,23.29538984,NA
Gentz's Homestead Golf Course,353 Gentz Rd,Marquette,MI,49855-9153,Public,9 Holes,(906) 249-1002,-87.336477,46.459575,Pine Grove Country Club,74.58737899,91496.08729,22.60914065,NA
Northern Michigan University Golf Course,125 Chocolay Downs Golf Dr,Marquette,MI,49855-9542,Public,18 Holes,(906) 249-3111,-87.284114,46.485128,Pine Grove Country Club,74.58737899,96248.55101,23.7834982,NA
The Medalist Golf Club,15701 N Dr N,Marshall,MI,15701,Public,18 Holes,(269) 789-4653,-84.991062,42.349853,Medalist Golf Course,352.524522,0,352.524522,NA
Marshall Country Club,151 Lyon Lake Rd,Marshall,MI,49068-8208,Private,18 Holes,(269) 781-5310,-84.966296,42.183901,Medalist Golf Course,352.524522,18443.98262,4.557600326,NA
Alwyn Downs Golf Club,1225 S Kalamazoo Ave,Marshall,MI,49068-1972,Public,18 Holes,(269) 781-3905,-84.963703,42.254931,Medalist Golf Course,352.524522,10709.79866,2.646444799,NA
Marysville Golf Course,2080 River Rd,Marysville,MI,48040-1937,Municipal,18 Holes,(810) 364-4653,-82.474312,42.893085,Oak Ridge Golf Course,370.3295649,28211.38193,6.971173533,NA
Branson Bay Golf Course,215 Branson Bay Dr,Mason,MI,48854-9516,Public,18 Holes,(517) 663-4144,-84.586436,42.579299,Golf Crs,84.72136404,34784.70978,8.59547571,NA
Eldorado Golf Course,3750 W Howell Rd,Mason,MI,48854-9588,Public,54 Holes,(517) 676-2854,-84.493296,42.596756,Golf Crs,84.72136404,40680.21005,10.0522833,NA
Eagle View Golf Club,2602 Tomlinson Rd,Mason,MI,48854-9751,Public,18 Holes,(517) 676-5366,-84.447454,42.553307,Golf Crs,84.72136404,46138.80763,11.40113006,NA
Greenbrier Golf Club,9350 Lapeer Rd,Mayville,MI,48744-9306,Public,18 Holes,(989) 843-6575,-83.317041,43.303898,Bruce Hills Golf Club,80.86441916,56897.43819,14.05964146,NA
Golden Sands Golf Course,2501 N Wilson Rd,Mears,MI,49436-9407,Public,18 Holes,(231) 873-4909,-86.467079,43.691297,Muskegon Country Club,164.849071,54400.2461,13.44257281,NA
Willow Tree Golf Course,232 Galbraith Line,Melvin,MI,48454,Public,9 Holes,(810) 387-4001,-82.794023,43.188207,Bruce Hills Golf Club,80.86441916,44937.16536,11.10419825,NA
Riverside Country Club,3001 14th Ave,Menominee,MI,49858-2247,Public,18 Holes,(906) 863-2590,-87.641268,45.111629,Pine Grove Country Club,74.58737899,85990.3002,21.24863313,NA
North Shore Golf Course,Highway M-35,Menominee,MI,49858,Public,18 Holes,(906) 863-3026,-87.432928,45.31637,Pine Grove Country Club,74.58737899,75616.8136,18.68529272,NA
Twin Bridges Golf Course,3260 S Fenmore Rd,Merrill,MI,48637-9706,Public,18 Holes,(989) 643-7475,-84.350154,43.371388,Golf Crs,84.72136404,84710.20096,20.93231421,NA
The Briar At Mesick Golf and Country Club,5441 W M 115,Mesick,MI,49668-9329,Public,18 Holes,(888) 745-1220,-85.688507,44.397136,Manistee Golf and Country Club,126.7390672,54531.89328,13.47510349,NA
