Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,CENTRAL,50,MADISON,89,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,486",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,CENTRAL,50,MONTGOMERY,97,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,653",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,CENTRAL,50,RANKIN,121,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,054",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,CENTRAL,50,SCOTT,123,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,382",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,CENTRAL,50,WEBSTER,155,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,215",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CHICKASAW,17,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,388",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CLAY,25,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,289",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,KEMPER,69,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,179",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,LOWNDES,87,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,174",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,MONROE,95,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,359",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NESHOBA,99,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,021",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NOXUBEE,103,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,616",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,OKTIBBEHA,105,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,845",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,WINSTON,159,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,658",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,HUMPHREYS,53,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,509",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,ISSAQUENA,55,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,878",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,LEFLORE,83,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,665",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SHARKEY,125,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,746",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SUNFLOWER,133,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,042",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,WASHINGTON,151,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,488",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,YAZOO,163,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,216",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,BENTON,9,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,707",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,CALHOUN,13,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,428",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,DE SOTO,33,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,266",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,GRENADA,43,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,691",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,LAFAYETTE,71,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,239",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,MARSHALL,93,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,043",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,PANOLA,107,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,142",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,TATE,137,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,310",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,YALOBUSHA,161,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,519",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTHEAST,30,ALCORN,3,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,375",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTHEAST,30,ITAWAMBA,57,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,570",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTHEAST,30,LEE,81,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,286",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTHEAST,30,PONTOTOC,115,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,758",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTHEAST,30,PRENTISS,117,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,401",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTHEAST,30,TIPPAH,139,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,378",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTHEAST,30,TISHOMINGO,141,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,290",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,NORTHEAST,30,UNION,145,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,286",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,COVINGTON,31,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,040",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,JEFFERSON DAVIS,65,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,188",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,LAMAR,73,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,521",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,LAWRENCE,77,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,498",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,MARION,91,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,624",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,PIKE,113,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,636",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,SIMPSON,127,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,201",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,SMITH,129,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,551",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,WALTHALL,147,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,741",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,CLARKE,23,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,758",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,FORREST,35,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,040",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,GEORGE,39,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,441",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,GREENE,41,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,071",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HANCOCK,45,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,177",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HARRISON,47,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,527",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JACKSON,59,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,657",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JASPER,61,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,476",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JONES,67,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,661",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,LAUDERDALE,75,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,750",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,NEWTON,101,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,337",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,PEARL RIVER,109,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,891",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,PERRY,111,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,656",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,STONE,131,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,998",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,WAYNE,153,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,372",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,ADAMS,1,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,265",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,AMITE,5,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,315",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,CLAIBORNE,21,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,979",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,COPIAH,29,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,412",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,FRANKLIN,37,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,207",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,HINDS,49,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,474",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,JEFFERSON,63,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,384",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,LINCOLN,85,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,880",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,WARREN,149,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,627",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,WILKINSON,157,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,905",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,BOLIVAR,11,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,310",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,COAHOMA,27,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,910",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,QUITMAN,119,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,971",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,TALLAHATCHIE,135,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,576",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,TUNICA,143,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,274",7.9
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,BENTON,15,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,020",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,BOONE,19,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,608",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,CALLAWAY,27,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,653",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,CAMDEN,29,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,851",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,COLE,51,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,078",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,COOPER,53,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,376",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,DALLAS,59,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,179",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,HICKORY,85,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,566",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,HOWARD,89,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,853",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,LACLEDE,105,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,518",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,MARIES,125,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,134",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,MILLER,131,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,272",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,MONITEAU,135,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,680",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,MORGAN,141,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,025",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,OSAGE,151,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,470",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,PETTIS,159,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,906",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,PHELPS,161,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,912",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,POLK,167,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,857",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,PULASKI,169,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,020",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,CENTRAL,50,SALINE,195,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,325",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,CRAWFORD,55,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,882",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,FRANKLIN,71,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,647",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,GASCONADE,73,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,826",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,JEFFERSON,99,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,915",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,LINCOLN,113,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,019",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,MONTGOMERY,139,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,802",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,PERRY,157,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,388",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,ST CHARLES,183,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,162",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,ST FRANCOIS,187,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,052",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,ST LOUIS,189,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,928",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,STE GENEVIEVE,186,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,393",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,WARREN,219,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,779",6
CENSUS,2022,END OF DEC,COUNTY,MISSOURI,29,EAST,60,WASHINGTON,221,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,926",6
