"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","LOUP","115","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,567","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","MCPHERSON","117","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,006","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","ROCK","149","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,482","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","THOMAS","171","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,065","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","WHEELER","183","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,116","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","ANTELOPE","003","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,999","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","BOONE","011","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,452","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","BURT","021","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,150","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","CEDAR","027","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,435","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","CUMING","039","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,508","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","DAKOTA","043","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,081","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","DIXON","051","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,376","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","KNOX","107","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,161","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","MADISON","119","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,527","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","PIERCE","139","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,080","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","STANTON","167","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,551","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","THURSTON","173","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,255","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","WAYNE","179","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,558","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","BANNER","007","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,242","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","BOX BUTTE","013","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,034","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","CHEYENNE","033","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,455","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","DAWES","045","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,397","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","DEUEL","049","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,003","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","GARDEN","069","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,256","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","KIMBALL","105","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,701","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","MORRILL","123","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,682","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","SCOTTS BLUFF","157","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,573","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","SHERIDAN","161","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,394","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","SIOUX","165","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,283","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","ADAMS","001","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,544","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","FRANKLIN","061","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,265","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","FURNAS","065","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,895","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","GOSPER","073","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,514","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","HARLAN","083","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,530","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","KEARNEY","099","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,608","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","PHELPS","137","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,776","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","WEBSTER","181","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,213","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","CLAY","035","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,744","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","FILLMORE","059","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,359","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","GAGE","067","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,474","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JEFFERSON","095","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,724","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JOHNSON","097","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,389","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","NEMAHA","127","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,778","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","NUCKOLLS","129","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,127","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","OTOE","131","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,550","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","PAWNEE","133","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,499","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","RICHARDSON","147","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,087","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","SALINE","151","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,669","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","THAYER","169","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,039","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","CHASE","029","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,558","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","DUNDY","057","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,991","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","FRONTIER","063","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,370","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HAYES","085","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,196","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HITCHCOCK","087","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,181","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","KEITH","101","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,431","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","LINCOLN","111","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,340","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","PERKINS","135","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,196","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","RED WILLOW","145","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,366","5.8"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","ELKO","007","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","647","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","EUREKA","011","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","577","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","LANDER","015","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,115","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","WHITE PINE","033","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,791","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","CARSON CITY","510","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","13,675","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","CHURCHILL","001","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,955","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","DOUGLAS","005","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,627","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","HUMBOLDT","013","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,164","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","LYON","019","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,107","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","PERSHING","027","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,164","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","STOREY","029","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","77,197","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","WASHOE","031","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,083","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","CLARK","003","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,863","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","ESMERALDA","009","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,086","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","LINCOLN","017","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,230","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","MINERAL","021","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","374","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","NYE","023","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,089","76.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","BELKNAP","001","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,541","8.0"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","CARROLL","003","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,885","8.0"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","CHESHIRE","005","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,375","8.0"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","COOS","007","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,071","8.0"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","GRAFTON","009","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,312","8.0"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","HILLSBOROUGH","011","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","10,594","8.0"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","MERRIMACK","013","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,512","8.0"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","ROCKINGHAM","015","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","17,929","8.0"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","STRAFFORD","017","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","10,359","8.0"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","SULLIVAN","019","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,219","8.0"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","BURLINGTON","005","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","12,875","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","MERCER","021","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","26,811","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","MIDDLESEX","023","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","26,828","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","MONMOUTH","025","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","25,361","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","OCEAN","029","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","23,893","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","BERGEN","003","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","188,137","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","ESSEX","013","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","471,343","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","HUDSON","017","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","256,000","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","HUNTERDON","019","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","17,886","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","MORRIS","027","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","30,022","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","PASSAIC","031","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","43,712","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","SOMERSET","035","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","21,660","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","SUSSEX","037","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","13,039","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","UNION","039","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","105,823","(H)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","WARREN","041","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","13,941","(H)"
